date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:40:15	37167/37167	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:17%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:18%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-13-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:16	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:18%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:18%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Emma-Freeman-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:16	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:18%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:19%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Claudia-Uribe-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Claudia-Uribe-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:17	37168/37168	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:19%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:20%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-17-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-17-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:17	37169/37169	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:20%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Claudia-Uribe-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Claudia-Uribe-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:20%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-12-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-12-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:18	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:20%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-17-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-17-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:21%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-16-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-16-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:19	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:21%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-12-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-12-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:21%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-11-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-11-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:19	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:21%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-16-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-16-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:22%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-3-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-3-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:20	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:22%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-11-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-11-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:23%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:20	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:23%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-3-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-3-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:23%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-14-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-14-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:21	37177/37177	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:23%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:24%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-10-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-10-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:22	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:24%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-14-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-14-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:25%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Diana-ST-683x1024.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Diana-ST-683x1024.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:22	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:25%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-10-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-10-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:25%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-8-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-8-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:23	37164/37164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:25%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Diana-ST-683x1024.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Diana-ST-683x1024.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:26%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Katherina-Gallardo-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Katherina-Gallardo-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:23	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:26%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-8-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-8-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:26%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-4-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-4-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:24	37174/37174	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:26%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Katherina-Gallardo-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Katherina-Gallardo-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:27%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-15-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-15-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:25	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:27%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-4-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-4-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:27%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-6-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-6-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:25	37180/37180	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:27%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-15-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-15-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Jan%202026%2018:40:28%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:////viiencuentro.humanidadesdigitales.net//wp-content//uploads//2025//10//Conferencia-Inaugural-7-1024x683.jpg/%22	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-7-1024x683.jpg/_	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:26	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:28%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-6-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-6-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:26	37179/37179	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jan%202026%2018:40:29%20GMT	https://viiencuentro.humanidadesdigitales.net/%22https:/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-7-1024x683.jpg/	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/_https_/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-7-1024x683.jpg/index.html	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:26	533369/533369	---M--	200	added ('OK')	image/jpeg	etag:%2282379-641a2212449b1%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-2-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-2-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:27	132596/132596	---M--	200	added ('OK')	image/jpeg	etag:%22205f4-641a2212dded9%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-2-1024x683.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-2-1024x683.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:27	477300/477300	---M--	200	added ('OK')	image/jpeg	etag:%2274874-641a22d21d810%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-18-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-18-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:27	127107/127107	---M--	200	added ('OK')	image/jpeg	etag:%221f083-641a22d2bbb58%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-18-1024x683.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-18-1024x683.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:27	692001/692001	---M--	200	added ('OK')	image/jpeg	etag:%22a8f21-641a223789bc9%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-5-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-5-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:27	196282/196282	---M--	200	added ('OK')	image/jpeg	etag:%222feba-641a2238230f1%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-5-1024x683.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-5-1024x683.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	585843/585843	---M--	200	added ('OK')	image/jpeg	etag:%228f073-641a230580efc%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	109712/109712	---M--	200	added ('OK')	image/jpeg	etag:%221ac90-641a2306201e4%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-683x1024.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Miriam-Pena-683x1024.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	859455/859455	---M--	200	added ('OK')	image/jpeg	etag:%22d1d3f-641a226ccbb0c%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	185388/185388	---M--	200	added ('OK')	image/jpeg	etag:%222d42c-641a226d70bb4%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-1024x683.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-9-1024x683.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	622625/622625	---M--	200	added ('OK')	image/jpeg	etag:%2298021-641a229b39939%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:28	137725/137725	---M--	200	added ('OK')	image/jpeg	etag:%22219fd-641a229bcb160%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-683x1024.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Conferencia-Inaugural-13-683x1024.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:29	539401/539401	---M--	200	added ('OK')	image/jpeg	etag:%2283b09-641a22ebd1a96%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:29	108706/108706	---M--	200	added ('OK')	image/jpeg	etag:%221a8a2-641a22ec4dafc%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-683x1024.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Emma-Freeman-683x1024.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
19:40:29	531088/531088	---M--	200	added ('OK')	image/jpeg	etag:%2281a90-641a21fbfd697%22	https://viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Claudia-Uribe-scaled.jpg	C:/My%20Web%20Sites/viiencuentro/viiencuentro.humanidadesdigitales.net/wp-content/uploads/2025/10/Claudia-Uribe-scaled.jpg	(from https://viiencuentro.humanidadesdigitales.net/asi-fue/)
